interaction_id,interaction_date,rep_id,hcp_npi,account_id,territory,product_name,channel,detail_topic,call_outcome,duration_min,sample_qty,consent_status
CRM0001071,2024-06-02,REP003,9000000408,ACC074,T03,Roventra,Sample Drop,Clinical data - efficacy,Follow-up,45,1,Opt-out
CRM0001072,2024-01-04,REP003,9000000459,ACC074,T03,Nexoral,Face to Face,Adherence program enrollment,Abandoned,5,0,Allowed
CRM0001073,2024-01-23,REP003,9000000459,ACC074,T03,Roventra,Phone,Coverage and reimbursement,Positive,45,0,Allowed
CRM0001074,2024-03-21,REP003,9000000459,ACC074,T03,Vexpro,Sample Drop,Clinical data - efficacy,No Reach,10,0,Allowed
CRM0001075,2024-01-09,REP003,9000000459,ACC074,T03,Vexpro,Sample Drop,Adherence program enrollment,Positive,15,0,Opt-out
CRM0001076,2024-11-18,REP003,9000000459,ACC074,T03,Roventra,Phone,Adherence program enrollment,Abandoned,45,0,Allowed
CRM0001077,2024-08-27,REP003,9000000477,ACC074,T03,Vexpro,Remote,Prior authorization support,Abandoned,30,0,Allowed
CRM0001078,2024-02-03,REP003,9000000477,ACC074,T03,Vexpro,Remote,Clinical data - efficacy,Abandoned,5,0,Allowed
CRM0001079,2024-05-21,REP003,9000000477,ACC074,T03,Roventra,Phone,Adherence program enrollment,Abandoned,20,0,Allowed
CRM0001080,2024-03-02,REP003,9000000477,ACC074,T03,Vexpro,Remote,Safety and tolerability,Neutral,10,0,Allowed
CRM0001081,2024-03-15,REP003,9000000477,ACC074,T03,Roventra,Sample Drop,Clinical data - REMS requirements,Positive,30,0,Allowed
CRM0001082,2024-07-27,REP004,9000000165,ACC075,T04,Roventra,Face to Face,Patient identification,No Reach,15,0,Opt-out
CRM0001083,2024-10-21,REP004,9000000165,ACC075,T04,Roventra,Remote,Patient identification,Neutral,20,0,Allowed
CRM0001084,2025-01-29,REP004,9000000165,ACC075,T04,Nexoral,Sample Drop,Patient identification,Follow-up,5,0,Allowed
CRM0001085,2024-04-29,REP004,9000000165,ACC075,T04,Nexoral,Face to Face,Prior authorization support,Abandoned,30,0,Opt-out
CRM0001086,2024-04-21,REP004,9000000165,ACC075,T04,Vexpro,Sample Drop,Coverage and reimbursement,Abandoned,15,0,Allowed
CRM0001087,2024-08-03,REP004,9000000165,ACC075,T04,Nexoral,Phone,Dose and administration,Follow-up,10,0,Allowed
CRM0001088,2024-11-30,REP004,9000000165,ACC075,T04,Roventra,Remote,Competitive differentiation,Follow-up,5,0,Opt-out
CRM0001089,2024-08-23,REP004,9000000513,ACC075,T04,Nexoral,Remote,Patient identification,Follow-up,45,0,Allowed
CRM0001090,2024-02-17,REP004,9000000513,ACC075,T04,Roventra,Phone,Clinical data - REMS requirements,Abandoned,15,0,Opt-out
CRM0001091,2024-12-23,REP004,9000000513,ACC075,T04,Nexoral,Remote,Coverage and reimbursement,Neutral,5,0,Allowed
CRM0001092,2024-07-17,REP004,9000000513,ACC075,T04,Vexpro,Face to Face,Referral workflow and SP onboarding,No Reach,20,0,Opt-out
CRM0001093,2024-09-17,REP004,9000000519,ACC075,T04,Nexoral,Remote,Patient identification,Positive,20,0,Allowed
CRM0001094,2024-06-14,REP004,9000000519,ACC075,T04,Vexpro,Sample Drop,Adherence program enrollment,Follow-up,20,2,Opt-out
CRM0001095,2024-12-14,REP004,9000000519,ACC075,T04,Nexoral,Face to Face,Coverage and reimbursement,Abandoned,20,0,Allowed
CRM0001096,2024-03-19,REP004,9000000637,ACC075,T04,Vexpro,Sample Drop,Patient identification,No Reach,10,0,Allowed
CRM0001097,2024-11-23,REP004,9000000637,ACC075,T04,Roventra,Remote,Prior authorization support,No Reach,5,0,Allowed
CRM0001098,2024-01-04,REP004,9000000637,ACC075,T04,Roventra,Face to Face,Prior authorization support,Follow-up,10,0,Allowed
CRM0001099,2024-07-06,REP004,9000000637,ACC075,T04,Vexpro,Remote,Clinical data - REMS requirements,Neutral,20,0,Opt-out
CRM0001100,2024-09-14,REP005,9000000336,ACC076,T05,Nexoral,Remote,Referral workflow and SP onboarding,Follow-up,10,0,Allowed
CRM0001101,2024-08-06,REP005,9000000336,ACC076,T05,Roventra,Sample Drop,Safety and tolerability,No Reach,45,0,Opt-out
CRM0001102,2024-04-02,REP005,9000000336,ACC076,T05,Nexoral,Phone,Safety and tolerability,No Reach,5,0,Allowed
CRM0001103,2024-06-18,REP005,9000000336,ACC076,T05,Vexpro,Face to Face,Competitive differentiation,Follow-up,15,0,Opt-out
CRM0001104,2024-02-25,REP005,9000000576,ACC076,T05,Roventra,Phone,Adherence program enrollment,Follow-up,15,0,Allowed
CRM0001105,2024-08-05,REP005,9000000576,ACC076,T05,Nexoral,Phone,Patient identification,Neutral,45,0,Opt-out
CRM0001106,2024-04-18,REP005,9000000576,ACC076,T05,Vexpro,Phone,Patient identification,Follow-up,20,0,Opt-out
CRM0001107,2024-06-19,REP005,9000000576,ACC076,T05,Nexoral,Remote,Coverage and reimbursement,Positive,45,0,Allowed
CRM0001108,2024-12-10,REP005,9000000576,ACC076,T05,Roventra,Remote,Patient identification,Follow-up,20,0,Allowed
CRM0001109,2024-08-19,REP007,9000000117,ACC078,T07,Roventra,Sample Drop,Clinical data - efficacy,Follow-up,5,0,Allowed
CRM0001110,2024-08-20,REP007,9000000117,ACC078,T07,Nexoral,Sample Drop,Safety and tolerability,Follow-up,20,0,Opt-out
CRM0001111,2024-02-03,REP007,9000000117,ACC078,T07,Vexpro,Sample Drop,Prior authorization support,No Reach,20,2,Opt-out
CRM0001112,2024-08-08,REP007,9000000117,ACC078,T07,Nexoral,Sample Drop,Clinical data - REMS requirements,No Reach,10,2,Allowed
CRM0001113,2024-07-23,REP007,9000000117,ACC078,T07,Nexoral,Remote,Coverage and reimbursement,Positive,5,0,Allowed
CRM0001114,2024-01-07,REP007,9000000117,ACC078,T07,Roventra,Face to Face,Patient identification,No Reach,20,0,Allowed
CRM0001115,2024-03-28,REP007,9000000142,ACC078,T07,Nexoral,Remote,Referral workflow and SP onboarding,Follow-up,10,0,Allowed
CRM0001116,2024-02-24,REP007,9000000142,ACC078,T07,Vexpro,Remote,Prior authorization support,Neutral,5,0,Allowed
CRM0001117,2024-02-10,REP007,9000000142,ACC078,T07,Nexoral,Remote,Clinical data - efficacy,No Reach,20,0,Opt-out
CRM0001118,2024-12-07,REP007,9000000142,ACC078,T07,Roventra,Phone,Prior authorization support,No Reach,45,0,Opt-out
CRM0001119,2024-02-21,REP007,9000000142,ACC078,T07,Vexpro,Sample Drop,Safety and tolerability,Abandoned,10,2,Allowed
CRM0001120,2024-12-22,REP007,9000000518,ACC078,T07,Vexpro,Remote,Safety and tolerability,Positive,10,0,Allowed
CRM0001121,2024-09-01,REP007,9000000518,ACC078,T07,Roventra,Phone,Clinical data - REMS requirements,Positive,30,0,Allowed
CRM0001122,2024-03-20,REP007,9000000518,ACC078,T07,Roventra,Phone,Coverage and reimbursement,Follow-up,15,0,Allowed
CRM0001123,2024-03-18,REP007,9000000626,ACC078,T07,Vexpro,Phone,Safety and tolerability,Follow-up,20,0,Allowed
CRM0001124,2024-08-17,REP007,9000000626,ACC078,T07,Nexoral,Face to Face,Competitive differentiation,No Reach,20,0,Allowed
CRM0001125,2024-08-07,REP007,9000000626,ACC078,T07,Nexoral,Phone,Clinical data - efficacy,Neutral,30,0,Opt-out
CRM0001126,2024-09-12,REP007,9000000626,ACC078,T07,Vexpro,Face to Face,Adherence program enrollment,No Reach,30,0,Opt-out
CRM0001127,2024-02-28,REP007,9000000626,ACC078,T07,Roventra,Remote,Clinical data - efficacy,Neutral,45,0,Allowed
CRM0001128,2024-01-26,REP007,9000000626,ACC078,T07,Roventra,Phone,Patient identification,Abandoned,5,0,Allowed
CRM0001129,2024-01-24,REP007,9000000626,ACC078,T07,Nexoral,Sample Drop,Competitive differentiation,Positive,10,1,Allowed
CRM0001130,2024-11-26,REP007,9000000626,ACC078,T07,Nexoral,Face to Face,Dose and administration,Positive,5,0,Opt-out
CRM0001131,2025-01-29,REP008,9000000537,ACC079,T08,Vexpro,Remote,Safety and tolerability,Positive,20,0,Opt-out
CRM0001132,2024-02-29,REP008,9000000537,ACC079,T08,Roventra,Remote,Adherence program enrollment,Abandoned,5,0,Opt-out
CRM0001133,2024-03-27,REP008,9000000537,ACC079,T08,Nexoral,Remote,Clinical data - efficacy,No Reach,20,0,Allowed
CRM0001134,2024-08-25,REP008,9000000537,ACC079,T08,Nexoral,Face to Face,Referral workflow and SP onboarding,No Reach,15,0,Opt-out
CRM0001135,2024-09-23,REP008,9000000537,ACC079,T08,Nexoral,Remote,Patient identification,Positive,30,0,Opt-out
CRM0001136,2024-07-04,REP001,9000000392,ACC080,T01,Vexpro,Sample Drop,Referral workflow and SP onboarding,Abandoned,30,2,Opt-out
CRM0001137,2024-05-14,REP001,9000000392,ACC080,T01,Nexoral,Sample Drop,Patient identification,Abandoned,20,1,Allowed
CRM0001138,2024-08-02,REP001,9000000503,ACC080,T01,Roventra,Sample Drop,Patient identification,No Reach,30,0,Allowed
CRM0001139,2024-08-08,REP001,9000000503,ACC080,T01,Roventra,Sample Drop,Clinical data - efficacy,Neutral,5,0,Allowed
CRM0001140,2024-11-02,REP001,9000000503,ACC080,T01,Vexpro,Remote,Adherence program enrollment,Follow-up,5,0,Opt-out
CRM0001141,2024-12-14,REP001,9000000503,ACC080,T01,Roventra,Face to Face,Patient identification,No Reach,20,0,Opt-out
CRM0001142,2024-04-14,REP001,9000000503,ACC080,T01,Roventra,Phone,Patient identification,Abandoned,15,0,Opt-out
CRM0001143,2024-06-07,REP001,9000000503,ACC080,T01,Nexoral,Phone,Prior authorization support,Abandoned,10,0,Allowed
CRM0001144,2024-08-24,REP001,9000000503,ACC080,T01,Roventra,Phone,Competitive differentiation,No Reach,20,0,Allowed
CRM0001145,2024-04-17,REP001,9000000585,ACC080,T01,Roventra,Phone,Clinical data - REMS requirements,Positive,30,0,Allowed
CRM0001146,2024-08-25,REP001,9000000585,ACC080,T01,Roventra,Remote,Clinical data - REMS requirements,Follow-up,15,0,Allowed
CRM0001147,2024-10-31,REP001,9000000585,ACC080,T01,Nexoral,Face to Face,Prior authorization support,Positive,5,0,Allowed
CRM0001148,2024-06-02,REP001,9000000585,ACC080,T01,Nexoral,Face to Face,Competitive differentiation,Neutral,10,0,Opt-out
CRM0001149,2024-01-08,REP001,9000000585,ACC080,T01,Roventra,Phone,Dose and administration,Positive,20,0,Opt-out
CRM0001150,2024-08-17,REP001,9000000624,ACC080,T01,Vexpro,Sample Drop,Clinical data - REMS requirements,No Reach,20,0,Allowed
CRM0001151,2024-05-28,REP001,9000000624,ACC080,T01,Vexpro,Sample Drop,Competitive differentiation,Positive,30,0,Allowed
CRM0001152,2024-08-01,REP001,9000000624,ACC080,T01,Roventra,Sample Drop,Dose and administration,Abandoned,30,2,Opt-out
CRM0001153,2024-09-07,REP001,9000000624,ACC080,T01,Vexpro,Phone,Patient identification,Follow-up,10,0,Allowed
CRM0001154,2024-06-15,REP001,9000000624,ACC080,T01,Vexpro,Sample Drop,Safety and tolerability,No Reach,15,2,Opt-out
CRM0001155,2024-10-25,REP001,9000000624,ACC080,T01,Roventra,Phone,Coverage and reimbursement,Neutral,5,0,Allowed
CRM0001156,2024-11-11,REP002,9000000202,ACC081,T02,Vexpro,Phone,Patient identification,Neutral,15,0,Allowed
CRM0001157,2024-09-15,REP002,9000000202,ACC081,T02,Roventra,Face to Face,Clinical data - REMS requirements,Follow-up,10,0,Allowed
CRM0001158,2024-10-18,REP002,9000000202,ACC081,T02,Nexoral,Sample Drop,Coverage and reimbursement,Positive,5,0,Allowed
CRM0001159,2024-03-14,REP002,9000000202,ACC081,T02,Nexoral,Phone,Dose and administration,No Reach,10,0,Allowed
CRM0001160,2024-11-22,REP002,9000000202,ACC081,T02,Roventra,Face to Face,Safety and tolerability,Neutral,45,0,Allowed
CRM0001161,2024-06-16,REP003,9000000540,ACC082,T03,Roventra,Face to Face,Patient identification,Positive,5,0,Opt-out
CRM0001162,2024-12-18,REP003,9000000540,ACC082,T03,Roventra,Phone,Prior authorization support,Abandoned,45,0,Allowed
CRM0001163,2024-11-22,REP003,9000000540,ACC082,T03,Nexoral,Sample Drop,Safety and tolerability,Abandoned,20,2,Allowed
CRM0001164,2024-10-29,REP003,9000000540,ACC082,T03,Roventra,Remote,Adherence program enrollment,Positive,30,0,Opt-out
CRM0001165,2024-07-29,REP003,9000000540,ACC082,T03,Nexoral,Sample Drop,Patient identification,Neutral,5,0,Allowed
CRM0001166,2024-08-01,REP003,9000000540,ACC082,T03,Nexoral,Phone,Patient identification,Positive,30,0,Opt-out
CRM0001167,2024-12-16,REP003,9000000540,ACC082,T03,Roventra,Phone,Safety and tolerability,Positive,30,0,Allowed
CRM0001168,2024-04-22,REP004,9000000330,ACC083,T04,Vexpro,Face to Face,Clinical data - REMS requirements,Neutral,15,0,Allowed
CRM0001169,2024-11-10,REP004,9000000330,ACC083,T04,Nexoral,Face to Face,Patient identification,Positive,20,0,Opt-out
CRM0001170,2024-10-15,REP004,9000000564,ACC083,T04,Nexoral,Phone,Clinical data - REMS requirements,Abandoned,45,0,Allowed
CRM0001171,2024-10-01,REP004,9000000564,ACC083,T04,Vexpro,Sample Drop,Patient identification,Follow-up,5,0,Allowed
CRM0001172,2024-11-28,REP004,9000000564,ACC083,T04,Vexpro,Remote,Coverage and reimbursement,Neutral,10,0,Allowed
CRM0001173,2024-08-18,REP005,9000000187,ACC084,T05,Roventra,Sample Drop,Adherence program enrollment,Neutral,20,2,Opt-out
CRM0001174,2024-03-20,REP005,9000000187,ACC084,T05,Roventra,Remote,Safety and tolerability,Follow-up,20,0,Opt-out
CRM0001175,2024-05-11,REP005,9000000187,ACC084,T05,Vexpro,Face to Face,Competitive differentiation,Neutral,30,0,Opt-out
CRM0001176,2024-09-16,REP005,9000000187,ACC084,T05,Vexpro,Face to Face,Clinical data - REMS requirements,Abandoned,45,0,Allowed
CRM0001177,2024-02-09,REP005,9000000187,ACC084,T05,Nexoral,Phone,Patient identification,Neutral,15,0,Opt-out
CRM0001178,2024-03-09,REP005,9000000187,ACC084,T05,Roventra,Sample Drop,Clinical data - efficacy,Abandoned,15,0,Allowed
CRM0001179,2024-07-11,REP005,9000000618,ACC084,T05,Nexoral,Face to Face,Patient identification,Abandoned,10,0,Allowed
CRM0001180,2024-04-06,REP005,9000000618,ACC084,T05,Roventra,Phone,Prior authorization support,No Reach,20,0,Opt-out
CRM0001181,2024-05-22,REP005,9000000618,ACC084,T05,Roventra,Sample Drop,Adherence program enrollment,Follow-up,15,0,Allowed
CRM0001182,2024-11-01,REP005,9000000618,ACC084,T05,Vexpro,Sample Drop,Clinical data - REMS requirements,Follow-up,10,0,Allowed
CRM0001183,2024-01-31,REP005,9000000618,ACC084,T05,Roventra,Remote,Prior authorization support,Neutral,15,0,Allowed
CRM0001184,2024-04-24,REP005,9000000618,ACC084,T05,Nexoral,Face to Face,Coverage and reimbursement,Follow-up,15,0,Allowed
CRM0001185,2024-01-16,REP005,9000000618,ACC084,T05,Nexoral,Remote,Patient identification,No Reach,45,0,Opt-out
CRM0001186,2024-07-06,REP005,9000000664,ACC084,T05,Nexoral,Remote,Competitive differentiation,Positive,30,0,Allowed
CRM0001187,2024-03-05,REP005,9000000664,ACC084,T05,Nexoral,Remote,Clinical data - efficacy,Follow-up,15,0,Allowed
CRM0001188,2024-01-05,REP005,9000000664,ACC084,T05,Vexpro,Phone,Referral workflow and SP onboarding,Follow-up,45,0,Opt-out
CRM0001189,2024-04-20,REP005,9000000664,ACC084,T05,Nexoral,Remote,Patient identification,Neutral,30,0,Allowed
CRM0001190,2024-07-21,REP005,9000000664,ACC084,T05,Vexpro,Phone,Safety and tolerability,Neutral,20,0,Allowed
CRM0001191,2024-10-08,REP005,9000000664,ACC084,T05,Vexpro,Sample Drop,Referral workflow and SP onboarding,Neutral,20,0,Opt-out
CRM0001192,2024-11-11,REP006,9000000658,ACC085,T06,Vexpro,Sample Drop,Coverage and reimbursement,Neutral,30,0,Allowed
CRM0001193,2024-04-27,REP006,9000000658,ACC085,T06,Nexoral,Face to Face,Clinical data - REMS requirements,Follow-up,30,0,Allowed
CRM0001194,2024-03-30,REP006,9000000658,ACC085,T06,Roventra,Sample Drop,Clinical data - efficacy,Neutral,20,0,Opt-out
CRM0001195,2024-09-30,REP006,9000000658,ACC085,T06,Roventra,Face to Face,Clinical data - REMS requirements,No Reach,5,0,Allowed
CRM0001196,2024-04-12,REP006,9000000665,ACC085,T06,Roventra,Sample Drop,Prior authorization support,No Reach,10,0,Opt-out
CRM0001197,2024-08-03,REP006,9000000665,ACC085,T06,Roventra,Remote,Patient identification,No Reach,20,0,Allowed
CRM0001198,2024-02-02,REP007,9000000219,ACC086,T07,Nexoral,Face to Face,Clinical data - REMS requirements,Abandoned,20,0,Opt-out
CRM0001199,2024-05-15,REP007,9000000219,ACC086,T07,Vexpro,Remote,Dose and administration,Neutral,30,0,Allowed
CRM0001200,2024-03-22,REP007,9000000219,ACC086,T07,Roventra,Phone,Referral workflow and SP onboarding,Neutral,30,0,Allowed
CRM0001201,2024-10-07,REP007,9000000219,ACC086,T07,Roventra,Remote,Adherence program enrollment,Abandoned,5,0,Opt-out
CRM0001202,2024-07-12,REP007,9000000219,ACC086,T07,Vexpro,Sample Drop,Competitive differentiation,No Reach,20,2,Opt-out
CRM0001203,2024-04-16,REP007,9000000219,ACC086,T07,Nexoral,Face to Face,Safety and tolerability,No Reach,10,0,Allowed
CRM0001204,2024-07-22,REP007,9000000219,ACC086,T07,Vexpro,Remote,Adherence program enrollment,Follow-up,30,0,Allowed
CRM0001205,2024-12-23,REP007,9000000541,ACC086,T07,Roventra,Remote,Patient identification,No Reach,45,0,Opt-out
CRM0001206,2024-07-28,REP007,9000000541,ACC086,T07,Roventra,Remote,Coverage and reimbursement,Neutral,20,0,Allowed
CRM0001207,2024-03-19,REP007,9000000541,ACC086,T07,Roventra,Sample Drop,Referral workflow and SP onboarding,Neutral,20,2,Allowed
CRM0001208,2024-12-06,REP007,9000000541,ACC086,T07,Nexoral,Remote,Adherence program enrollment,Positive,45,0,Allowed
CRM0001209,2024-10-13,REP007,9000000613,ACC086,T07,Vexpro,Remote,Prior authorization support,Follow-up,20,0,Opt-out
CRM0001210,2024-08-14,REP007,9000000613,ACC086,T07,Vexpro,Remote,Adherence program enrollment,Positive,10,0,Opt-out
CRM0001211,2024-09-29,REP007,9000000613,ACC086,T07,Roventra,Remote,Referral workflow and SP onboarding,Abandoned,45,0,Opt-out
CRM0001212,2025-01-23,REP007,9000000613,ACC086,T07,Roventra,Remote,Clinical data - efficacy,Positive,45,0,Opt-out
CRM0001213,2024-09-13,REP007,9000000613,ACC086,T07,Vexpro,Phone,Dose and administration,Follow-up,5,0,Opt-out
CRM0001214,2024-01-05,REP007,9000000613,ACC086,T07,Roventra,Remote,Clinical data - efficacy,Positive,45,0,Allowed
CRM0001215,2024-05-30,REP007,9000000613,ACC086,T07,Nexoral,Remote,Patient identification,Neutral,45,0,Allowed
CRM0001216,2024-07-13,REP007,9000000613,ACC086,T07,Vexpro,Face to Face,Clinical data - efficacy,Follow-up,45,0,Allowed
CRM0001217,2024-08-09,REP008,9000000101,ACC087,T08,Roventra,Remote,Adherence program enrollment,Neutral,30,0,Allowed
CRM0001218,2024-07-09,REP008,9000000101,ACC087,T08,Nexoral,Phone,Referral workflow and SP onboarding,Neutral,15,0,Opt-out
CRM0001219,2024-03-30,REP008,9000000101,ACC087,T08,Vexpro,Phone,Clinical data - efficacy,Abandoned,20,0,Allowed
CRM0001220,2024-01-15,REP008,9000000101,ACC087,T08,Roventra,Face to Face,Coverage and reimbursement,Follow-up,5,0,Allowed
CRM0001221,2024-11-06,REP008,9000000101,ACC087,T08,Vexpro,Phone,Coverage and reimbursement,Follow-up,10,0,Allowed
CRM0001222,2024-06-30,REP008,9000000101,ACC087,T08,Nexoral,Face to Face,Prior authorization support,Abandoned,20,0,Opt-out
CRM0001223,2024-11-11,REP008,9000000101,ACC087,T08,Roventra,Face to Face,Clinical data - REMS requirements,Neutral,30,0,Allowed
CRM0001224,2024-08-07,REP008,9000000303,ACC087,T08,Nexoral,Sample Drop,Patient identification,Follow-up,30,1,Allowed
CRM0001225,2024-11-16,REP008,9000000303,ACC087,T08,Roventra,Phone,Patient identification,No Reach,20,0,Allowed
CRM0001226,2025-01-19,REP008,9000000303,ACC087,T08,Roventra,Face to Face,Coverage and reimbursement,No Reach,20,0,Opt-out
CRM0001227,2024-11-18,REP008,9000000323,ACC087,T08,Roventra,Face to Face,Patient identification,Positive,10,0,Opt-out
CRM0001228,2024-09-22,REP008,9000000323,ACC087,T08,Roventra,Phone,Adherence program enrollment,No Reach,20,0,Allowed
CRM0001229,2024-08-19,REP008,9000000323,ACC087,T08,Vexpro,Sample Drop,Coverage and reimbursement,Abandoned,10,2,Opt-out
CRM0001230,2024-04-11,REP008,9000000323,ACC087,T08,Vexpro,Face to Face,Clinical data - efficacy,Positive,45,0,Allowed
CRM0001231,2024-05-11,REP008,9000000323,ACC087,T08,Roventra,Face to Face,Safety and tolerability,Abandoned,30,0,Allowed
CRM0001232,2024-10-18,REP008,9000000323,ACC087,T08,Nexoral,Remote,Clinical data - efficacy,Follow-up,10,0,Allowed
CRM0001233,2024-06-25,REP001,9000000089,ACC088,T01,Roventra,Sample Drop,Patient identification,No Reach,20,0,Allowed
CRM0001234,2024-03-01,REP001,9000000089,ACC088,T01,Roventra,Sample Drop,Clinical data - REMS requirements,Neutral,15,0,Opt-out
CRM0001235,2024-06-25,REP001,9000000089,ACC088,T01,Vexpro,Sample Drop,Clinical data - REMS requirements,Neutral,30,1,Allowed
CRM0001236,2024-12-30,REP001,9000000089,ACC088,T01,Roventra,Face to Face,Adherence program enrollment,Positive,45,0,Allowed
CRM0001237,2024-01-07,REP001,9000000089,ACC088,T01,Vexpro,Face to Face,Patient identification,Positive,15,0,Allowed
CRM0001238,2024-06-02,REP001,9000000108,ACC088,T01,Nexoral,Sample Drop,Safety and tolerability,Positive,30,0,Opt-out
CRM0001239,2024-06-04,REP001,9000000108,ACC088,T01,Nexoral,Remote,Referral workflow and SP onboarding,Positive,20,0,Allowed
CRM0001240,2024-08-29,REP001,9000000108,ACC088,T01,Roventra,Remote,Adherence program enrollment,Follow-up,30,0,Opt-out
CRM0001241,2024-02-28,REP001,9000000108,ACC088,T01,Roventra,Face to Face,Clinical data - efficacy,Positive,5,0,Allowed
